ImageNumber,ObjectNumber,Metadata_FileLocation,Metadata_Frame,Metadata_ID,Metadata_Plate,Metadata_Run,Metadata_Series,FileName__96h_brachyury_mask,FileName__96h_brachyury_original,FileName__96h_brightfield_mask,PathName__96h_brachyury_mask,PathName__96h_brachyury_original,PathName__96h_brightfield_mask,Intensity_IntegratedIntensityEdge__96h_brachyury_original,Intensity_IntegratedIntensity__96h_brachyury_original,Intensity_LowerQuartileIntensity__96h_brachyury_original,Intensity_MADIntensity__96h_brachyury_original,Intensity_MassDisplacement__96h_brachyury_original,Intensity_MaxIntensityEdge__96h_brachyury_original,Intensity_MaxIntensity__96h_brachyury_original,Intensity_MeanIntensityEdge__96h_brachyury_original,Intensity_MeanIntensity__96h_brachyury_original,Intensity_MedianIntensity__96h_brachyury_original,Intensity_MinIntensityEdge__96h_brachyury_original,Intensity_MinIntensity__96h_brachyury_original,Intensity_StdIntensityEdge__96h_brachyury_original,Intensity_StdIntensity__96h_brachyury_original,Intensity_UpperQuartileIntensity__96h_brachyury_original,Location_CenterMassIntensity_X__96h_brachyury_original,Location_CenterMassIntensity_Y__96h_brachyury_original,Location_CenterMassIntensity_Z__96h_brachyury_original,Location_Center_X,Location_Center_Y,Location_Center_Z,Location_MaxIntensity_X__96h_brachyury_original,Location_MaxIntensity_Y__96h_brachyury_original,Location_MaxIntensity_Z__96h_brachyury_original,Number_Object_Number,RadialDistribution_FracAtD__96h_brachyury_original_1of9,RadialDistribution_FracAtD__96h_brachyury_original_2of9,RadialDistribution_FracAtD__96h_brachyury_original_3of9,RadialDistribution_FracAtD__96h_brachyury_original_4of9,RadialDistribution_FracAtD__96h_brachyury_original_5of9,RadialDistribution_FracAtD__96h_brachyury_original_6of9,RadialDistribution_FracAtD__96h_brachyury_original_7of9,RadialDistribution_FracAtD__96h_brachyury_original_8of9,RadialDistribution_FracAtD__96h_brachyury_original_9of9,RadialDistribution_MeanFrac__96h_brachyury_original_1of9,RadialDistribution_MeanFrac__96h_brachyury_original_2of9,RadialDistribution_MeanFrac__96h_brachyury_original_3of9,RadialDistribution_MeanFrac__96h_brachyury_original_4of9,RadialDistribution_MeanFrac__96h_brachyury_original_5of9,RadialDistribution_MeanFrac__96h_brachyury_original_6of9,RadialDistribution_MeanFrac__96h_brachyury_original_7of9,RadialDistribution_MeanFrac__96h_brachyury_original_8of9,RadialDistribution_MeanFrac__96h_brachyury_original_9of9,RadialDistribution_RadialCV__96h_brachyury_original_1of9,RadialDistribution_RadialCV__96h_brachyury_original_2of9,RadialDistribution_RadialCV__96h_brachyury_original_3of9,RadialDistribution_RadialCV__96h_brachyury_original_4of9,RadialDistribution_RadialCV__96h_brachyury_original_5of9,RadialDistribution_RadialCV__96h_brachyury_original_6of9,RadialDistribution_RadialCV__96h_brachyury_original_7of9,RadialDistribution_RadialCV__96h_brachyury_original_8of9,RadialDistribution_RadialCV__96h_brachyury_original_9of9
275,1,nan,0,G8,5,RR,0,FK223_run_RR_PLATE_5_ID_G8_C_BRA_mask.tif,FK223_run_RR_PLATE_5_ID_G8_C_BRA.tif,FK223_run_RR_PLATE_5_ID_G8_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brachyury\96h,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\96h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\96h,3362.2214641571045,216727.2127184868,12.157015800476074,5.901756286621094,6.270965204724178,16.390012741088867,35.8808479309082,9.391680067477946,18.200135431515516,17.802085876464844,6.281721591949463,6.281721591949463,1.9222965904030185,6.733373021538722,23.965600967407227,352.69236265697884,360.62644046425976,0.0,358.19717836748407,357.62277460530737,0,337.0,370.0,0.0,1,0.012502866,0.041498784,0.07989155,0.11660615,0.143466,0.1559338,0.16309172,0.15752971,0.12947948,1.4179440640977095,1.415952778178494,1.4568890480133454,1.4359318267288188,1.3192224539384851,1.1504706684984665,0.97690955314118,0.8033677975166523,0.592560215536032,0.029019465583294553,0.05807073848494839,0.08186019513695328,0.08895243773534653,0.13078901638967116,0.18810266707153195,0.23000707808119636,0.26116082485615233,0.19653773491774332
276,1,nan,0,G9,5,RR,0,FK223_run_RR_PLATE_5_ID_G9_C_BRA_mask.tif,FK223_run_RR_PLATE_5_ID_G9_C_BRA.tif,FK223_run_RR_PLATE_5_ID_G9_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brachyury\96h,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\96h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\96h,3251.8677682876587,201342.80693101883,10.178806781768799,5.287996292114258,9.260652387186408,15.568233489990234,29.346513748168945,8.788831806182861,15.743436307062227,15.735894203186035,6.053951740264893,6.026057720184326,2.002006147763325,5.822617055443756,20.78965425491333,409.6815551067597,325.9254304562806,0.0,403.0886699507389,319.42208147626866,0,431.0,345.0,0.0,1,0.010657648,0.035082612,0.06594613,0.102228545,0.13942176,0.16093948,0.17150289,0.1681816,0.1460393,1.548871084899507,1.5471431974321452,1.4848328898595178,1.4272935126204505,1.330645449170423,1.1615434941030498,0.9897790781696337,0.8122637685827249,0.6329029816080046,0.022280440674132127,0.036131007700541715,0.04296605741485361,0.0778548823948385,0.10509533407925098,0.15350619809689592,0.22155028554357126,0.269426399092975,0.2414241313078117
277,1,nan,0,H10,5,RR,0,FK223_run_RR_PLATE_5_ID_H10_C_BRA_mask.tif,FK223_run_RR_PLATE_5_ID_H10_C_BRA.tif,FK223_run_RR_PLATE_5_ID_H10_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brachyury\96h,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\96h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\96h,5974.414661884308,420733.8505678177,19.67073345184326,9.60968017578125,7.157743311243114,26.147857666015625,54.69180679321289,15.319011953549508,29.092369697677892,28.01422119140625,7.64019775390625,7.561086177825928,4.549384067897031,11.254278841517484,39.17271423339844,349.3299766899911,296.7077962077003,0.0,348.2121421656756,289.63787857834325,0,343.0,315.0,0.0,1,0.013550386,0.044327155,0.07983118,0.10958371,0.13173974,0.15434507,0.1690674,0.16307822,0.13447714,1.3898275171188281,1.4214175434043723,1.4504002109544303,1.3697490570945958,1.2371558807112928,1.140591893289912,1.024320362687459,0.8286848906597777,0.6102316841123088,0.0670902194710485,0.10222435099222897,0.13331340804900552,0.178664032562237,0.23406125778127526,0.2700194080753979,0.2879101598269894,0.2613184689411393,0.24135721098031937
278,1,nan,0,H11,5,RR,0,FK223_run_RR_PLATE_5_ID_H11_C_BRA_mask.tif,FK223_run_RR_PLATE_5_ID_H11_C_BRA.tif,FK223_run_RR_PLATE_5_ID_H11_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brachyury\96h,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\96h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\96h,5014.418685913086,304829.37820243835,20.00315809249878,5.691849708557129,1.6711245759243798,20.33633804321289,40.02617645263672,14.125123058910102,25.50660013408404,26.005271911621094,10.332974433898926,10.332974433898926,1.9663321654748676,6.6365932019070275,31.49569606781006,360.4181091815106,273.12564549767285,0.0,361.79834323487574,274.06777675508323,0,358.0,290.0,0.0,1,0.013035362,0.04405779,0.07594755,0.10459781,0.13049948,0.15176456,0.16971341,0.16794565,0.1424384,1.3202170096574277,1.3397828258536002,1.3486615229414565,1.272961701249393,1.2052544909061542,1.123057720065115,1.0269594613057136,0.8670058321360625,0.6582680898275557,0.01607923346289749,0.029470127436332042,0.039421639280986846,0.04262206882801874,0.078834325096459,0.10986473375609662,0.12214551557871244,0.11735352818354103,0.10417252792042629
279,1,nan,0,H12,5,RR,0,FK223_run_RR_PLATE_5_ID_H12_C_BRA_mask.tif,FK223_run_RR_PLATE_5_ID_H12_C_BRA.tif,FK223_run_RR_PLATE_5_ID_H12_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brachyury\96h,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\96h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\96h,7991.69385433197,555217.9105396271,30.3875789642334,6.370489120483398,1.1978106309846361,26.475996017456055,55.588294982910156,20.232136340080938,36.520286163232726,36.965213775634766,14.054872512817383,14.054872512817383,3.054397024306401,8.262713108116811,43.152777671813965,326.52036438769215,291.22795201832344,0.0,327.44859567190684,290.47089390251926,0,323.0,288.0,0.0,1,0.014199302,0.04302777,0.07381508,0.10322793,0.12924679,0.15144598,0.16522434,0.17210789,0.14770488,1.3243679891517284,1.3004993715251212,1.2869387888648591,1.2524933708327695,1.1937660335100266,1.1182289011794522,1.0124569507507186,0.8848685341375995,0.6869248570461228,0.029885920043035922,0.05466720543340823,0.06128255787232732,0.049992718682543555,0.053149406239832664,0.053549289718427616,0.05518451574949545,0.03905661648150456,0.05885815650627149
280,1,nan,0,H1,5,RR,0,FK223_run_RR_PLATE_5_ID_H1_C_BRA_mask.tif,FK223_run_RR_PLATE_5_ID_H1_C_BRA.tif,FK223_run_RR_PLATE_5_ID_H1_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brachyury\96h,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\96h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\96h,5475.978455543518,397209.14996767044,19.3896222114563,7.158977508544922,4.579742040581977,19.865421295166016,42.653282165527344,13.388700380302,26.024316973574688,26.383384704589844,7.238867282867432,6.859646797180176,3.1520584997983354,8.332339066513661,33.69479465484619,338.4719975911252,338.12132869273887,0.0,342.92603026927867,339.1869881412566,0,321.0,362.0,0.0,1,0.013461839,0.043454375,0.07514109,0.106743045,0.1397071,0.16017066,0.16903631,0.15896295,0.13332266,1.3342081485678716,1.3788859198051804,1.3685899922948692,1.328889965859115,1.2939014070151906,1.1832936954362676,1.01775197590714,0.813359539904651,0.6107153964250165,0.03244994871621894,0.03764003883684662,0.08217134646845757,0.10056632757429755,0.09185065522891445,0.12040368891108971,0.13799842193288564,0.17154773985480098,0.20424515504848673
281,1,nan,0,H2,5,RR,0,FK223_run_RR_PLATE_5_ID_H2_C_BRA_mask.tif,FK223_run_RR_PLATE_5_ID_H2_C_BRA.tif,FK223_run_RR_PLATE_5_ID_H2_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brachyury\96h,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\96h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\96h,4360.47774887085,302765.2277855873,13.35771131515503,5.980228424072266,9.566438741077661,20.10930824279785,36.941627502441406,10.71370454268022,19.607876937088744,20.58805751800537,6.080277442932129,6.065237045288086,3.0497671981952377,7.13271597722685,25.808212757110596,386.4294185012268,280.89994151204394,0.0,389.299656757982,290.02564600738293,0,368.0,280.0,0.0,1,0.013384236,0.040067658,0.07061253,0.10256327,0.13213935,0.1522878,0.16813454,0.17345053,0.14736013,1.5308591735445403,1.4388016384354743,1.4123420156055873,1.357051793801903,1.2571557484250386,1.1197504096158895,0.9943184362591008,0.859791212575584,0.6523474154250536,0.02953501138182135,0.054053018548911376,0.09602478924287021,0.11306834177419034,0.13852748451924143,0.19051978516389073,0.2557620250866549,0.2931426142847653,0.2818382707599386
282,1,nan,0,H3,5,RR,0,FK223_run_RR_PLATE_5_ID_H3_C_BRA_mask.tif,FK223_run_RR_PLATE_5_ID_H3_C_BRA.tif,FK223_run_RR_PLATE_5_ID_H3_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brachyury\96h,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\96h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\96h,4385.08408498764,325592.3255600929,15.073943138122559,7.56096076965332,6.184732125264472,19.365764617919922,41.2254524230957,10.85416852719713,22.26729076460764,22.50008201599121,6.006613731384277,6.006613731384277,3.2529128972498933,8.797331809665572,30.180049896240234,310.5347364445914,290.1094544573866,0.0,315.93311448502254,287.0914375598413,0,301.0,285.0,0.0,1,0.013845054,0.045945734,0.078000635,0.10928638,0.13500586,0.1582409,0.16919509,0.16028793,0.13019243,1.5107640739974768,1.56966943788193,1.512633002167981,1.4029723346965959,1.2877075715307593,1.170358336704452,1.007316996759039,0.8007277537723991,0.5814519530582073,0.026569404371284366,0.02046142711149065,0.06774930590844976,0.10761356272506327,0.14285038202775424,0.20455511876360094,0.246849858179574,0.28225606265282993,0.2982394062062059
283,1,nan,0,H4,5,RR,0,FK223_run_RR_PLATE_5_ID_H4_C_BRA_mask.tif,FK223_run_RR_PLATE_5_ID_H4_C_BRA.tif,FK223_run_RR_PLATE_5_ID_H4_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brachyury\96h,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\96h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\96h,3943.5263833999634,280400.06379795074,13.242533683776855,6.206503868103027,5.0565157354651395,15.902965545654297,35.09104919433594,9.737102181234478,19.369996117570512,19.761789321899414,5.5717058181762695,5.5717058181762695,2.270537366585889,7.152152548357158,25.74629020690918,287.1949581763404,321.7249183740668,0.0,285.01395413097543,326.2868886432716,0,286.0,323.0,0.0,1,0.014728907,0.044863876,0.07643144,0.11079148,0.13848858,0.15890805,0.16683315,0.15726718,0.13168728,1.6528345071818527,1.5611766065614034,1.4871256736818117,1.4409860681812678,1.3206591722757892,1.1676918746553682,0.9877614077127284,0.7839530792200196,0.5889110646205139,0.012026595851215066,0.035826671562707864,0.05450576673594918,0.05145425428408879,0.07731228026305158,0.1422170466744529,0.18346705429769927,0.20272398498726285,0.21782089550751607
284,1,nan,0,H5,5,RR,0,FK223_run_RR_PLATE_5_ID_H5_C_BRA_mask.tif,FK223_run_RR_PLATE_5_ID_H5_C_BRA.tif,FK223_run_RR_PLATE_5_ID_H5_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brachyury\96h,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\96h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\96h,5469.367599487305,391561.49953985214,18.60511589050293,6.290496826171875,7.277465801729158,24.928226470947266,45.450294494628906,13.115989447211762,24.994350794066907,25.797317504882812,6.283027172088623,6.283027172088623,4.53178507263203,8.714223239247499,31.308244705200195,349.2963710097147,271.43518841172204,0.0,351.89633601429847,264.6380058725903,0,348.0,294.0,0.0,1,0.014315011,0.044248167,0.07883034,0.10999555,0.13640384,0.15556243,0.16453068,0.16095114,0.13516283,1.4950597467273128,1.4748761508217407,1.4511822455953287,1.3829777755596626,1.2734818929391172,1.1452260517368174,0.9902180662143231,0.8160066410175796,0.613756782697594,0.05896422231288995,0.07623756759125354,0.09014294136736956,0.1030702239791469,0.10421351948815953,0.11256615475333377,0.15554897059585707,0.2304470852825959,0.28041185580350886
285,1,nan,0,H6,5,RR,0,FK223_run_RR_PLATE_5_ID_H6_C_BRA_mask.tif,FK223_run_RR_PLATE_5_ID_H6_C_BRA.tif,FK223_run_RR_PLATE_5_ID_H6_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brachyury\96h,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\96h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\96h,3643.7280254364014,257254.2012643814,11.981234550476074,5.287738800048828,7.382345701576813,17.07000732421875,33.35496520996094,9.34289237291385,17.45042743619464,17.475143432617188,6.009788990020752,6.009788990020752,2.289489409388467,6.202522963947795,22.53608989715576,357.22108337130595,320.5916665601709,0.0,362.91039207705876,315.887328720662,0,361.0,333.0,0.0,1,0.013559782,0.04412488,0.07688483,0.10664392,0.135343,0.15756683,0.16783626,0.16225801,0.13578245,1.4917783988917355,1.534172088153789,1.4992541559040482,1.371854020389895,1.2652038746456116,1.1510655180697853,1.0025292546933615,0.8169425012330043,0.6082360633091151,0.04592591357261382,0.04815029712971551,0.06598018469899045,0.10564857330921389,0.12724908979514027,0.15428867628813364,0.1943776512312567,0.2265140783624901,0.2165243852103903
286,1,nan,0,H7,5,RR,0,FK223_run_RR_PLATE_5_ID_H7_C_BRA_mask.tif,FK223_run_RR_PLATE_5_ID_H7_C_BRA.tif,FK223_run_RR_PLATE_5_ID_H7_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brachyury\96h,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\96h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\96h,5383.048368930817,360835.8246870041,20.944750785827637,7.200834274291992,6.081145956802258,24.76531219482422,47.35251235961914,14.748077723098127,27.80365423693975,28.46652603149414,7.707851886749268,7.707851886749268,4.414772391577344,9.19680675733389,35.43556022644043,323.84423577755234,265.7308816801369,0.0,320.12367082755435,260.92071197411,0,308.0,265.0,0.0,1,0.015596963,0.046119094,0.07995919,0.10971263,0.13525625,0.15351735,0.16242073,0.1605091,0.13690871,1.466792694576378,1.411635850398036,1.3928998466506046,1.341989178853027,1.2475874606353108,1.1294490790792855,0.9914846170066316,0.8295846394526907,0.6341189287714574,0.03357311108414102,0.0829879381464117,0.09902902420239562,0.09201956321150719,0.11312008594472504,0.14355597099901438,0.20099470693985202,0.2526349487623572,0.2761117268351534
287,1,nan,0,H8,5,RR,0,FK223_run_RR_PLATE_5_ID_H8_C_BRA_mask.tif,FK223_run_RR_PLATE_5_ID_H8_C_BRA.tif,FK223_run_RR_PLATE_5_ID_H8_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brachyury\96h,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\96h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\96h,5160.070414543152,338589.03099823,14.674301862716675,8.375506401062012,11.54511900321892,25.116336822509766,46.170780181884766,13.12995016423194,23.869512231105393,24.80756664276123,5.305411338806152,5.305411338806152,5.527720741715727,10.24702425037454,32.13598155975342,337.26077474704476,263.8136244439816,0.0,330.87225942897425,273.4301022206556,0,336.0,266.0,0.0,1,0.013196181,0.043089367,0.07609651,0.10943218,0.13974306,0.15846817,0.1636006,0.15837212,0.13800183,1.6713198343806963,1.600059364576133,1.544247536582916,1.4699768170248673,1.3586396876674032,1.1937711201113566,0.9701816150202188,0.7672501738371492,0.5979095753930872,0.03888281564362358,0.06382299239750744,0.07589351900239721,0.09755102906994514,0.14646342166176116,0.184196434657832,0.2372698583920769,0.31461210072295626,0.3844967168452212
288,1,nan,0,H9,5,RR,0,FK223_run_RR_PLATE_5_ID_H9_C_BRA_mask.tif,FK223_run_RR_PLATE_5_ID_H9_C_BRA.tif,FK223_run_RR_PLATE_5_ID_H9_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brachyury\96h,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\96h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\96h,6075.5732526779175,430108.56065416336,22.941194534301758,6.343357086181641,1.0364987430187833,25.47581672668457,46.183189392089844,15.73982707947647,29.077106588302012,30.56626319885254,7.039652347564697,7.039652347564697,4.9296023526733235,8.689109569574027,36.20723342895508,357.32394105092345,278.1559218714185,0.0,358.3141563007031,277.8496484586263,0,343.0,313.0,0.0,1,0.013050595,0.04040098,0.07394501,0.10931801,0.13830365,0.15816078,0.16646966,0.16204377,0.13830751,1.2218000357852452,1.2661255703512808,1.3130787053600457,1.340822563390823,1.281821821043662,1.1622027804824273,1.0150120613109137,0.8296820265316714,0.6395263253021471,0.03854015809336596,0.066220956123081,0.04278642399390285,0.03210973009342868,0.0528323557657641,0.08409643725279403,0.12759665838807427,0.20048476554645128,0.26163247508566645
289,1,nan,0,A10,6,RR,0,FK223_run_RR_PLATE_6_ID_A10_C_BRA_mask.tif,FK223_run_RR_PLATE_6_ID_A10_C_BRA.tif,FK223_run_RR_PLATE_6_ID_A10_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brachyury\96h,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\96h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\96h,4212.003668785095,260068.80504989624,14.30607271194458,4.824319839477539,6.481949125328788,19.771337509155273,35.575557708740234,11.113466144551703,19.429869633910812,19.656997680664062,7.636566638946533,7.636566638946533,2.259508685200492,5.779071788746269,24.118996620178223,387.2097779580472,296.55399353886077,0.0,391.99656331714607,300.9246171087038,0,358.0,280.0,0.0,1,0.010106043,0.03192058,0.05882718,0.08967828,0.12896743,0.15837061,0.17723116,0.18556963,0.15932918,1.1367175210376588,1.1454609677135532,1.1528577011127634,1.1687865419115588,1.1954495196238424,1.153313748141236,1.0595083134868613,0.9278481453657139,0.714445902873922,0.020935496710468893,0.07025580364387193,0.0965472988339874,0.10279219222644949,0.14892593410990138,0.20626570378300474,0.25146225743300954,0.2861060622529494,0.23171131889240076
290,1,nan,0,A11,6,RR,0,FK223_run_RR_PLATE_6_ID_A11_C_BRA_mask.tif,FK223_run_RR_PLATE_6_ID_A11_C_BRA.tif,FK223_run_RR_PLATE_6_ID_A11_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brachyury\96h,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\96h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\96h,4702.696807861328,303038.43687677383,16.42858648300171,5.452724456787109,6.918207753997775,18.780656814575195,37.220699310302734,12.120352597580743,21.944995066751673,22.65920066833496,7.352128982543945,7.350213527679443,2.670036261144991,6.908401816407874,27.595478534698486,372.08565341525787,291.76450009690467,0.0,367.5204576725324,296.96263306539214,0,402.0,272.0,0.0,1,0.01147532,0.03823892,0.07079617,0.10523636,0.13315925,0.1557729,0.1708986,0.16920441,0.14521807,1.267701548181443,1.2816535194847385,1.337379346681924,1.354341920420093,1.269010409620235,1.1478484001173643,1.019852544040182,0.851510113490739,0.6496003849397474,0.021532687166194216,0.046610668875739295,0.07119805225729797,0.08402018958986426,0.11070762375154142,0.1526825841442311,0.18584788775958364,0.21799516626687632,0.19311235161294069
