ImageNumber,ObjectNumber,Metadata_FileLocation,Metadata_Frame,Metadata_ID,Metadata_Plate,Metadata_Run,Metadata_Series,FileName__96h_brachyury_mask,FileName__96h_brachyury_original,FileName__96h_brightfield_mask,PathName__96h_brachyury_mask,PathName__96h_brachyury_original,PathName__96h_brightfield_mask,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Intensity_IntegratedIntensityEdge__96h_brachyury_original,Intensity_IntegratedIntensity__96h_brachyury_original,Intensity_LowerQuartileIntensity__96h_brachyury_original,Intensity_MADIntensity__96h_brachyury_original,Intensity_MassDisplacement__96h_brachyury_original,Intensity_MaxIntensityEdge__96h_brachyury_original,Intensity_MaxIntensity__96h_brachyury_original,Intensity_MeanIntensityEdge__96h_brachyury_original,Intensity_MeanIntensity__96h_brachyury_original,Intensity_MedianIntensity__96h_brachyury_original,Intensity_MinIntensityEdge__96h_brachyury_original,Intensity_MinIntensity__96h_brachyury_original,Intensity_StdIntensityEdge__96h_brachyury_original,Intensity_StdIntensity__96h_brachyury_original,Intensity_UpperQuartileIntensity__96h_brachyury_original,Location_CenterMassIntensity_X__96h_brachyury_original,Location_CenterMassIntensity_Y__96h_brachyury_original,Location_CenterMassIntensity_Z__96h_brachyury_original,Location_Center_X,Location_Center_Y,Location_Center_Z,Location_MaxIntensity_X__96h_brachyury_original,Location_MaxIntensity_Y__96h_brachyury_original,Location_MaxIntensity_Z__96h_brachyury_original,Number_Object_Number,RadialDistribution_FracAtD__96h_brachyury_original_1of9,RadialDistribution_FracAtD__96h_brachyury_original_2of9,RadialDistribution_FracAtD__96h_brachyury_original_3of9,RadialDistribution_FracAtD__96h_brachyury_original_4of9,RadialDistribution_FracAtD__96h_brachyury_original_5of9,RadialDistribution_FracAtD__96h_brachyury_original_6of9,RadialDistribution_FracAtD__96h_brachyury_original_7of9,RadialDistribution_FracAtD__96h_brachyury_original_8of9,RadialDistribution_FracAtD__96h_brachyury_original_9of9,RadialDistribution_MeanFrac__96h_brachyury_original_1of9,RadialDistribution_MeanFrac__96h_brachyury_original_2of9,RadialDistribution_MeanFrac__96h_brachyury_original_3of9,RadialDistribution_MeanFrac__96h_brachyury_original_4of9,RadialDistribution_MeanFrac__96h_brachyury_original_5of9,RadialDistribution_MeanFrac__96h_brachyury_original_6of9,RadialDistribution_MeanFrac__96h_brachyury_original_7of9,RadialDistribution_MeanFrac__96h_brachyury_original_8of9,RadialDistribution_MeanFrac__96h_brachyury_original_9of9,RadialDistribution_RadialCV__96h_brachyury_original_1of9,RadialDistribution_RadialCV__96h_brachyury_original_2of9,RadialDistribution_RadialCV__96h_brachyury_original_3of9,RadialDistribution_RadialCV__96h_brachyury_original_4of9,RadialDistribution_RadialCV__96h_brachyury_original_5of9,RadialDistribution_RadialCV__96h_brachyury_original_6of9,RadialDistribution_RadialCV__96h_brachyury_original_7of9,RadialDistribution_RadialCV__96h_brachyury_original_8of9,RadialDistribution_RadialCV__96h_brachyury_original_9of9
304,1,nan,0,B1,6,RR,0,FK223_run_RR_PLATE_6_ID_B1_C_BRA_mask.tif,FK223_run_RR_PLATE_6_ID_B1_C_BRA.tif,FK223_run_RR_PLATE_6_ID_B1_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brachyury\96h,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\96h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\96h,8621,12513,372,320,243,223,305.341839693771,270.526969029115,1.346194104798108,9074,0.6491568804553982,104.76926130865789,1,0.6889634779828978,0.7428349273227373,120.80035013037272,128.76334882255898,45.044422518220834,16.051272604714566,14.212670403551895,95.48714111149762,91.88733597792582,87.89158303278361,381.88939366884495,0.9500771434868857,5521.0787897109985,213039.9100408554,20.355332374572754,4.065729141235352,2.5440515465886344,21.408628463745117,39.73491668701172,17.199622397853577,24.71173994210131,24.054981231689453,15.652566909790039,15.652566909790039,0.8770880833043505,5.245484012348354,28.916754722595215,302.7995959060293,270.62285852483114,0.0,305.341839693771,270.526969029115,0,295.0,267.0,0.0,1,0.012278683,0.03722935,0.06341749,0.09118516,0.11906719,0.14598857,0.16611603,0.18529521,0.17942236,1.3571092600408512,1.3207993456794787,1.265560541905595,1.2112592668695847,1.1520519224481527,1.0812435141313304,1.0078017496248926,0.909698177264803,0.7784600890441694,0.034318653150841434,0.07518462307394833,0.10407328994490944,0.10327522920842126,0.11259668994597816,0.12755056435429477,0.12983780956225846,0.10753195572265335,0.08496879513217061
305,1,nan,0,B2,6,RR,0,FK223_run_RR_PLATE_6_ID_B2_C_BRA_mask.tif,FK223_run_RR_PLATE_6_ID_B2_C_BRA.tif,FK223_run_RR_PLATE_6_ID_B2_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brachyury\96h,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\96h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\96h,6630,9280,382,354,302,238,339.9690799396682,297.08808446455504,1.3214338411407403,6974,0.7700948231396364,91.87806148147733,1,0.7144396551724138,0.7567537389058695,115.98831135453175,115.73245007343446,36.359317925395686,13.47325969543812,12.165525060596439,75.19632302246454,73.99235786846475,-8.61286406417833,331.8061325481598,0.950673931746487,4880.834759712219,146008.3269815445,19.61019515991211,2.2552318572998047,1.2797407983588434,19.63872528076172,33.50358581542969,17.125735998990244,22.022372093747283,21.830684661865234,15.217223167419434,15.217223167419434,0.7945213734239145,3.1341600581506013,24.136083602905273,339.4175056988459,298.24285819470543,0.0,339.9690799396682,297.08808446455504,0,334.0,306.0,0.0,1,0.010042172,0.030798072,0.051533893,0.07823025,0.10739236,0.14411314,0.18034694,0.2017765,0.19576667,1.2803769204765196,1.252706854781296,1.1701017429363179,1.117815812407379,1.0739236325025534,1.0499671506030201,1.0343427211046206,0.9631232720986803,0.8422667349916545,0.05378333634778677,0.07831354744595208,0.08465420818545107,0.07584891331944678,0.07800311978714089,0.08805838962832092,0.07575430671590681,0.0550895990153206,0.029946766794151133
306,1,nan,0,B3,6,RR,0,FK223_run_RR_PLATE_6_ID_B3_C_BRA_mask.tif,FK223_run_RR_PLATE_6_ID_B3_C_BRA.tif,FK223_run_RR_PLATE_6_ID_B3_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brachyury\96h,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\96h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\96h,5441,7828,387,320,311,217,347.56974820805,265.4491821356368,1.2213498592419254,5633,0.6739510382690306,83.23278418330135,1,0.6950689831374552,0.8187662138190984,97.44606625095463,103.0970416646375,36.235341863986875,13.020613600735476,11.661903789690601,74.11140263144397,71.99081634908985,-2.8748461426259464,288.97770542341357,0.9659151429078644,4129.355191230774,126938.98253631592,19.906114101409912,3.1746397018432617,1.0619455938254463,20.913288116455078,36.57402801513672,16.993231239632813,23.330083171533893,23.18308925628662,15.451489448547363,15.451489448547363,0.6525165047271768,4.048994705350882,26.27848720550537,347.66624394465845,264.3916297648004,0.0,347.56974820805,265.4491821356368,0,343.0,247.0,0.0,1,0.011104856,0.03647834,0.06491133,0.09324262,0.12000133,0.14445448,0.16955146,0.18379255,0.17646302,1.233092240609046,1.2404915709048416,1.2436004825408558,1.216626166100264,1.151547163698616,1.084105960582863,1.0082289665448847,0.9066321350100456,0.7863516029547114,0.03508900683483249,0.02532551079159922,0.060283934967977765,0.06817841346622111,0.0671576534510621,0.05667860998652861,0.04429585330830344,0.03326395702979319,0.014633956692467148
307,1,nan,0,B4,6,RR,0,FK223_run_RR_PLATE_6_ID_B4_C_BRA_mask.tif,FK223_run_RR_PLATE_6_ID_B4_C_BRA.tif,FK223_run_RR_PLATE_6_ID_B4_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brachyury\96h,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\96h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\96h,6164,8944,390,346,286,260,336.6327060350422,304.69565217391306,1.2772115954751277,6402,0.7535338906056378,88.59034119895658,1,0.6891771019677997,0.7829556226570242,110.38400250105265,110.27692415006868,36.0,13.31162406854148,12.041594578792296,74.18703390755019,72.56744362033761,62.468802603481706,314.5340546095176,0.9628241174632928,4470.41684627533,146458.82618618011,19.96236228942871,3.4965076446533203,1.9910652004386276,19.418964385986328,37.37248992919922,16.933397144982308,23.760354670048688,24.043153762817383,15.254721641540527,15.254721641540527,0.7220410244978457,4.284119224717229,27.108667373657227,334.87306885318816,303.7639775415255,0.0,336.6327060350422,304.69565217391306,0,319.0,286.0,0.0,1,0.009481915,0.030244255,0.055704746,0.08451206,0.11621258,0.14836307,0.17659299,0.19715653,0.18173184,1.1927862396197328,1.1950358366832414,1.1922363082671275,1.1785799829263996,1.1535174272678492,1.115256043250966,1.0436425647365266,0.9312435809223122,0.7779132159633761,0.04616908607305933,0.04990016643014288,0.04278551204989938,0.07264521457181689,0.08964916743914793,0.09384235713920057,0.10035898530709329,0.09482198276605766,0.04594964233161136
308,1,nan,0,B5,6,RR,0,FK223_run_RR_PLATE_6_ID_B5_C_BRA_mask.tif,FK223_run_RR_PLATE_6_ID_B5_C_BRA.tif,FK223_run_RR_PLATE_6_ID_B5_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brachyury\96h,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\96h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\96h,9544,12305,397,321,282,214,335.69593461860853,267.3613788767812,1.2297942827064905,9922,0.517942311150832,110.23519499212759,1,0.7756196668021129,0.8131441283002496,120.38656888762469,124.47088012864695,47.01063709417264,17.084678128067868,15.132745950421556,101.82215369257345,102.98054297695899,62.7108767533303,384.048773235279,0.9619028421689175,5817.785946846008,232205.0962562561,20.824506759643555,3.459451675415039,1.5108660630868271,20.336570739746094,36.98358917236328,17.31483912751788,24.3299556010327,24.1108341217041,14.8764009475708,14.8764009475708,0.8009580802761341,4.32114410017199,27.775972366333008,336.8375928764653,268.3509912669901,0.0,335.69593461860853,267.3613788767812,0,355.0,276.0,0.0,1,0.010493135,0.03482823,0.06085279,0.09404891,0.12168537,0.14737566,0.16921076,0.18481083,0.17669442,1.2065841108560253,1.2131410006188903,1.1828493123870223,1.2080791326262232,1.1578915044293898,1.0954464808617037,1.011238265798922,0.9153267161241135,0.7872883159350718,0.05771997573685266,0.0905815800545422,0.09190489103035407,0.07088612727902817,0.061701299205066264,0.06873451998171827,0.0685757035237118,0.0751266725039322,0.05037377445197334
309,1,nan,0,B6,6,RR,0,FK223_run_RR_PLATE_6_ID_B6_C_BRA_mask.tif,FK223_run_RR_PLATE_6_ID_B6_C_BRA.tif,FK223_run_RR_PLATE_6_ID_B6_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brachyury\96h,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\96h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\96h,4960,7290,408,314,318,233,363.73004032258063,273.48225806451615,1.2728321459995868,5163,0.7129507297217309,79.46866138224807,1,0.6803840877914952,0.7856495478550904,95.48895545509319,95.60334722173695,33.06055050963308,12.018592639505878,10.770329614269007,68.55817967245046,66.95820488380585,-51.15827723121091,281.6639969244288,0.9606817741623087,4051.953996658325,105353.75526428223,18.2950439453125,2.612133026123047,1.441566337516108,19.30596923828125,30.53091049194336,16.95378241279634,21.24067646457303,20.740053176879883,15.054012298583984,15.054012298583984,0.6637938679870216,3.3265329673489736,23.691818237304688,364.9974531047231,272.7953968375412,0.0,363.73004032258063,273.48225806451615,0,388.0,276.0,0.0,1,0.010465234,0.034322847,0.058034714,0.08628774,0.115845606,0.14315313,0.16865382,0.19308066,0.19015616,1.2976889647543073,1.2800099213320404,1.2625095744927664,1.1988436274167833,1.1288687709740874,1.0566064431553777,0.9795350436583602,0.9217325234436085,0.8361476617501975,0.027630805783136196,0.05355887726653397,0.05787795004181315,0.0244855611436821,0.04991979526032702,0.07531561193431238,0.07735148635822377,0.06261805982843424,0.028548110977358356
310,1,nan,0,B7,6,RR,0,FK223_run_RR_PLATE_6_ID_B7_C_BRA_mask.tif,FK223_run_RR_PLATE_6_ID_B7_C_BRA.tif,FK223_run_RR_PLATE_6_ID_B7_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brachyury\96h,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\96h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\96h,5336,7490,367,343,297,236,330.13212143928035,293.3045352323838,1.5783311029867826,5813,0.791969613597394,82.42576181453725,1,0.7124165554072096,0.6335806207630531,108.27943044907288,106.92053123698928,32.57299494980466,11.071368603833955,10.0,68.30355456058535,66.11114381346826,1.4539606232962956,325.32085117392114,0.9179425425769826,4774.975227355957,116419.45528411865,18.854991912841797,2.685882568359375,1.683119510964948,19.42127227783203,32.050594329833984,16.992794403401984,21.81773899627411,21.331314086914062,14.827484130859375,14.827484130859375,0.6929022609127934,3.561008473268942,24.276405334472656,330.2816707522825,294.9809976659538,0.0,330.13212143928035,293.3045352323838,0,339.0,308.0,0.0,1,0.009214441,0.029875807,0.05188411,0.07219017,0.09933723,0.12529798,0.18165877,0.21366659,0.2168749,1.2607245829242544,1.285623456681916,1.2584255290302295,1.215163290124582,1.1573437700885842,1.087138233146045,1.008669325017779,0.9376027252721151,0.8349527077585408,0.02225046411941357,0.04724704749801797,0.061650033469225485,0.05736673843332371,0.061319418073056464,0.08341826866531174,0.07775029864927181,0.04197149839080015,0.015673483316673044
311,1,nan,0,B8,6,RR,0,FK223_run_RR_PLATE_6_ID_B8_C_BRA_mask.tif,FK223_run_RR_PLATE_6_ID_B8_C_BRA.tif,FK223_run_RR_PLATE_6_ID_B8_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brachyury\96h,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\96h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\96h,7960,10961,410,348,297,251,354.82386934673366,295.79937185929646,1.2749848593304025,8319,0.7030351713908254,100.67267144608756,1,0.7262111121248062,0.7843230393537228,120.3279942537555,118.1905241548577,39.35733730830886,15.163228292909478,13.601470508735444,86.18629849796595,85.5718643778796,64.85823253294542,357.1198410471445,0.95684577473254,5268.7738246917725,189161.869764328,21.014881134033203,2.741464614868164,1.1301441180491372,19.77345085144043,34.515628814697266,17.162129722123037,23.76405399049347,23.924972534179688,15.163103103637695,15.163103103637695,0.7509214130037676,3.630902839397035,26.544710159301758,353.72211044698054,295.5476715327654,0.0,354.82386934673366,295.79937185929646,0,350.0,289.0,0.0,1,0.008466942,0.026889835,0.053935785,0.08311203,0.11873807,0.1522787,0.17571001,0.19596197,0.18490668,1.087046132212654,1.1033148610407444,1.1268473684474811,1.1347714725939289,1.1414915920743596,1.1140978889649387,1.026156757215497,0.9476654059542186,0.8109405753369494,0.05385805319815295,0.09814189440456847,0.10525956219153387,0.06643634728777574,0.04471090201117798,0.056559633072441357,0.05669202186722109,0.068538887773017,0.04954260173780585
312,1,nan,0,B9,6,RR,0,FK223_run_RR_PLATE_6_ID_B9_C_BRA_mask.tif,FK223_run_RR_PLATE_6_ID_B9_C_BRA.tif,FK223_run_RR_PLATE_6_ID_B9_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brachyury\96h,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\96h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\96h,8075,11730,399,318,284,216,341.44755417956657,265.2728173374613,1.2291198731006163,8316,0.6529760331610697,101.39728459745083,1,0.6884057971014492,0.8135902948809773,117.0552806291295,114.43775600735974,42.15447781671598,15.827766957319646,14.142135623730951,85.976941575975,88.6551611946359,65.42320292470055,353.1614716074871,0.971019721019721,5074.492778778076,179162.6470565796,19.797648906707764,2.2540197372436523,0.8561084395981451,20.070924758911133,31.855953216552734,17.143556685061068,22.18732471288911,22.39233684539795,15.314970970153809,15.314970970153809,0.7141252111964472,2.942610174254971,24.41719913482666,341.1000778020988,264.4903968447254,0.0,341.44755417956657,265.2728173374613,0,317.0,249.0,0.0,1,0.009202401,0.031278778,0.057823513,0.08710199,0.116252705,0.14645314,0.1724056,0.19139788,0.18808392,1.1090953629324611,1.1077900494759194,1.101237889335328,1.10415786042739,1.0992278648099776,1.0819845590041721,1.0389367346443332,0.9546249814980398,0.8377151842184368,0.023063843876409473,0.027158418483581016,0.021341783200776676,0.054475949627529864,0.07919622883585448,0.08232115375310581,0.07556993686927513,0.06752453813624588,0.037785298859745645
313,1,nan,0,C10,6,RR,0,FK223_run_RR_PLATE_6_ID_C10_C_BRA_mask.tif,FK223_run_RR_PLATE_6_ID_C10_C_BRA.tif,FK223_run_RR_PLATE_6_ID_C10_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brachyury\96h,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\96h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\96h,7431,9690,441,357,346,255,391.9808908626026,306.3092450545014,1.1873347733217365,7659,0.43704192308328943,97.26994940333316,1,0.7668730650154799,0.8422224485200235,102.93429671037798,105.47511554864494,43.829214001622255,15.501019609033927,13.892443989449804,93.68615224221357,92.58334078592368,14.046112953389711,332.97770542341357,0.9702311006658833,4938.249759674072,170063.66295051575,20.38879108428955,2.5197906494140625,0.5518048210149179,20.19901466369629,31.805030822753906,17.206445155658788,22.885703532568396,22.824316024780273,15.376885414123535,15.376885414123535,0.7640367995375704,3.296751779337384,25.42691469192505,392.18745148236576,305.7975603167396,0.0,391.9808908626026,306.3092450545014,0,407.0,317.0,0.0,1,0.010493454,0.033751003,0.06307281,0.090834126,0.11742507,0.14653175,0.17104515,0.18635073,0.18049593,1.0982655442621252,1.114683140416932,1.1630124984951482,1.1577845444043309,1.1101599100778097,1.0770300721821497,1.0258567730826256,0.9407420497509115,0.8173462985257118,0.025381013256618703,0.03140642836698103,0.040699357249384185,0.05997410726392793,0.07418925656423186,0.07885085480958397,0.061606496971696796,0.03246425055377842,0.028013122626452582
314,1,nan,0,C11,6,RR,0,FK223_run_RR_PLATE_6_ID_C11_C_BRA_mask.tif,FK223_run_RR_PLATE_6_ID_C11_C_BRA.tif,FK223_run_RR_PLATE_6_ID_C11_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brachyury\96h,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\96h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\96h,10796,15618,398,356,284,219,343.3748610596517,288.8737495368655,1.2116934201266656,11074,0.7085456318852065,117.24288517842272,1,0.691253681649379,0.8252912687232915,139.97637068835508,140.24621207005913,47.07440918375928,18.164239563500892,16.278820596099706,98.1970006843194,98.7764251567799,-24.10416770982179,405.445742854949,0.9748961531515261,5974.782518386841,274748.8041791916,21.730283737182617,3.5102672576904297,2.608361123271452,20.869539260864258,41.8365364074707,17.572889759961296,25.449129694256353,25.0284366607666,14.162802696228027,14.162802696228027,1.0756797560415723,4.819798701395529,28.752593994140625,343.72587362315625,291.4583845071574,0.0,343.3748610596517,288.8737495368655,0,343.0,313.0,0.0,1,0.0083811255,0.027353287,0.053483125,0.08275425,0.11841742,0.15044571,0.18071987,0.19840835,0.18003693,1.052123617250876,1.0325387541230655,1.0422451544808522,1.0661275052867782,1.0992557702911154,1.108677088563351,1.0743676695463926,0.9861954651759244,0.804502781603904,0.0616027538610173,0.09218554575671087,0.1617045925963969,0.19408982082134688,0.16746539789444503,0.1210567943176928,0.11089136212408285,0.10377143612077228,0.07180903715679061
315,1,nan,0,C12,6,RR,0,FK223_run_RR_PLATE_6_ID_C12_C_BRA_mask.tif,FK223_run_RR_PLATE_6_ID_C12_C_BRA.tif,FK223_run_RR_PLATE_6_ID_C12_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brachyury\96h,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\96h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\96h,12733,17680,425,353,295,217,361.2275190450012,286.46116390481427,1.1635782104699288,13047,0.46446672957760216,127.32697720087769,1,0.7201923076923077,0.8594179497363866,135.59278071847828,139.84276885130672,57.28001396647874,20.61828308327152,18.35755975068582,119.50104602052653,120.0796879216875,-31.481060365170876,431.48737341529164,0.9759331647121944,6463.359861373901,394763.2813978195,25.02837085723877,5.711947441101074,1.2483758807637637,24.50079917907715,49.724205017089844,18.003787914690534,31.003163543377013,31.975767135620117,14.561186790466309,14.561186790466309,1.7227054833553115,7.315856297768319,36.78189754486084,361.2285721780705,287.7095393413651,0.0,361.2275190450012,286.46116390481427,0,369.0,263.0,0.0,1,0.0138293635,0.043154243,0.07247974,0.10003353,0.1275721,0.15283309,0.16782717,0.17218131,0.15008935,1.4316202079104614,1.3634813423210628,1.3127802655545897,1.2438739512363066,1.1926399445634381,1.1274760864407392,1.0209954168186524,0.8766031979990205,0.6830192050970472,0.03541889856796651,0.04506606765620588,0.03861033175264697,0.03428857871444011,0.037133465952433796,0.04523324180579642,0.0673161246940779,0.06548413181314837,0.0640584874751045
